Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),配件尺寸 (product.metafields.shopify.accessory-size),刀刃材质 (product.metafields.shopify.blade-material),刷子材质 (product.metafields.shopify.brush-material),清洁说明 (product.metafields.shopify.cleaning-instructions),清洁表面 (product.metafields.shopify.cleaning-surfaces),包括咖啡/茶具 (product.metafields.shopify.coffee-tea-set-pieces-included),颜色 (product.metafields.shopify.color-pattern),兼容的炉灶类型 (product.metafields.shopify.compatible-stove-top-type),炊具/烘焙用具材质 (product.metafields.shopify.cookware-bakeware-material),装饰品材质 (product.metafields.shopify.decoration-material),显示屏技术 (product.metafields.shopify.display-technology),饮具材质 (product.metafields.shopify.drinkware-material),干/湿洗 (product.metafields.shopify.dry-wet-cleaning),边缘样式 (product.metafields.shopify.edge-type),扁平餐具材质 (product.metafields.shopify.flatware-material),食品保鲜袋材质 (product.metafields.shopify.food-storage-material),手柄材质 (product.metafields.shopify.handle-material),手套材质 (product.metafields.shopify.handwear-material),包含厨房/餐厅家具用品 (product.metafields.shopify.kitchen-dining-furniture-items-included),材质 (product.metafields.shopify.material),安装五金件 (product.metafields.shopify.mounting-hardware),小票/收据纸特点 (product.metafields.shopify.receipt-paper-features),形状 (product.metafields.shopify.shape),吸管/搅拌器设计 (product.metafields.shopify.straw-stirrer-design),款式 (product.metafields.shopify.style),餐具材质 (product.metafields.shopify.tableware-material),主题 (product.metafields.shopify.theme),工具/用具材质 (product.metafields.shopify.tool-utensil-material),花瓶形状 (product.metafields.shopify.vase-shape),互补产品 (product.metafields.shopify--discovery--product_recommendation.complementary_products),相关产品 (product.metafields.shopify--discovery--product_recommendation.related_products),相关产品设置 (product.metafields.shopify--discovery--product_recommendation.related_products_display),搜索产品提升 (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
japanese-wooden-spatula,Natural Wooden Japanese Spatula – Slotted Mixing & Serving Tool,"<p data-start=""161"" data-end=""418"">This <strong data-start=""166"" data-end=""193"">Japanese Wooden Spatula</strong> set combines traditional design with eco-friendly function, making it a must-have for any kitchen. Crafted from natural wood, the spatulas are lightweight yet durable, perfect for stirring, mixing, flipping, or serving food.</p>
<p data-start=""420"" data-end=""716"">The slotted paddle design allows for easy drainage of oil or liquids, while the smooth finish protects your cookware from scratches – ideal for use with non-stick pans and woks. With a clean minimalist look and Japanese packaging, this is a stylish and functional tool for daily use or as a gift.</p>
<p data-start=""718"" data-end=""731""><strong data-start=""718"" data-end=""731"">Features:</strong></p>
<ul data-start=""732"" data-end=""1010"">
<li data-start=""732"" data-end=""788"">
<p data-start=""734"" data-end=""788"">Made from natural wood – sustainable &amp; biodegradable</p>
</li>
<li data-start=""789"" data-end=""840"">
<p data-start=""791"" data-end=""840"">Heat-resistant and gentle on non-stick surfaces</p>
</li>
<li data-start=""841"" data-end=""889"">
<p data-start=""843"" data-end=""889"">Slotted design for draining liquids and oils</p>
</li>
<li data-start=""890"" data-end=""947"">
<p data-start=""892"" data-end=""947"">Comfortable handle with hanging hole for easy storage</p>
</li>
<li data-start=""948"" data-end=""1010"">
<p data-start=""950"" data-end=""1010"">Japanese label and packaging (しゃもじ = ""Shamoji"", rice paddle)</p>
</li>
</ul>",ECO Box,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Spatulas,"","kitchen, restaurant",true,Title,Default Title,,,,,,,,"",0.0,shopify,10,deny,manual,1.75,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/natural-wooden-japanese-spatula-slotted-mixing-serving-tool-2651217.png?v=1755126447,1,Natural Wooden Japanese Spatula – Slotted Mixing & Serving Tool - OMECA wholesale LTD.,false,,,,,,,,,,,,,,,,,,,,,beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
fine-bamboo-sticks,Premium Bamboo Skewers – Natural BBQ & Food Picks,"<p data-start=""204"" data-end=""458"">These <strong data-start=""210"" data-end=""232"">Fine Bamboo Sticks</strong> are crafted from natural bamboo and packaged in a clear plastic sleeve with red Chinese lettering (精品竹签) and a green bamboo print. Perfect for a wide variety of uses in restaurants, BBQs, street food stalls, or home kitchens.</p>
<p data-start=""460"" data-end=""473""><strong data-start=""460"" data-end=""473"">Features:</strong></p>
<ul data-start=""474"" data-end=""628"">
<li data-start=""474"" data-end=""502"">
<p data-start=""476"" data-end=""502"">Made from natural bamboo</p>
</li>
<li data-start=""503"" data-end=""541"">
<p data-start=""505"" data-end=""541"">Smooth surface, splinter-resistant</p>
</li>
<li data-start=""542"" data-end=""598"">
<p data-start=""544"" data-end=""598"">Ideal for grilling, skewering, and food presentation</p>
</li>
<li data-start=""599"" data-end=""628"">
<p data-start=""601"" data-end=""628"">Disposable and eco-friendly</p>
</li>
</ul>
<p data-start=""630"" data-end=""644""><strong data-start=""630"" data-end=""644"">Packaging:</strong></p>
<ul data-start=""645"" data-end=""771"">
<li data-start=""645"" data-end=""692"">
<p data-start=""647"" data-end=""692"">Traditional plastic wrap with Chinese label</p>
</li>
<li data-start=""693"" data-end=""771"">
<p data-start=""695"" data-end=""771"">Contents: bamboo sticks (quantity and dimensions not specified on packaging)</p>
</li>
</ul>
<p data-start=""773"" data-end=""874"">Use these skewers for meats, vegetables, fruit, or desserts—perfect for any food service environment.</p>",ECO Box,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Food Sticks & Skewers > Food Skewers,"",restaurant,true,Title,Default Title,,,,,,,,"",0.0,shopify,10,deny,manual,1.35,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/premium-bamboo-skewers-natural-bbq-food-picks-3540388.png?v=1755126447,1,Premium Bamboo Skewers – Natural BBQ & Food Picks - OMECA wholesale LTD.,false,,,6554,,,,,,,,,,,,,,,,,,beige,,,,,,,,,,,,,,,,,,,,,bamboo,,,,,,,kg,,,active
stainless-steel-chopstick-lian-hong-5-pairs-copy,Melamine Chopsticks – Jia Feng (5 Pairs),"<p data-start=""121"" data-end=""418"">These reusable <strong data-start=""136"" data-end=""168"">Jia Feng Melamine Chopsticks</strong> feature a vibrant green color and are crafted from durable melamine plastic, ideal for both home and restaurant use. The package includes <strong data-start=""307"" data-end=""318"">5 pairs</strong> of chopsticks, neatly packed in a plastic sleeve with decorative Chinese labeling and food imagery.</p>
<p data-start=""420"" data-end=""433""><strong data-start=""420"" data-end=""433"">Features:</strong></p>
<ul data-start=""434"" data-end=""728"">
<li data-start=""434"" data-end=""455"">
<p data-start=""436"" data-end=""455"">Brand: <strong data-start=""443"" data-end=""455"">Jia Feng</strong></p>
</li>
<li data-start=""456"" data-end=""524"">
<p data-start=""458"" data-end=""524"">Material: <strong data-start=""468"" data-end=""480"">Melamine</strong> – strong, lightweight, and heat-resistant</p>
</li>
<li data-start=""525"" data-end=""572"">
<p data-start=""527"" data-end=""572"">Includes <strong data-start=""536"" data-end=""547"">5 pairs</strong> of reusable chopsticks</p>
</li>
<li data-start=""573"" data-end=""610"">
<p data-start=""575"" data-end=""610"">Easy to clean and dishwasher safe</p>
</li>
<li data-start=""611"" data-end=""672"">
<p data-start=""613"" data-end=""672"">Ideal for everyday meals, restaurants, or takeout service</p>
</li>
<li data-start=""673"" data-end=""728"">
<p data-start=""675"" data-end=""728"">Bright green finish with traditional packaging design</p>
</li>
</ul>
<p data-start=""730"" data-end=""849"">These chopsticks offer a perfect blend of practicality and visual appeal for modern and traditional dining experiences.</p>",YourVendorName,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,Other,"chopstick, restaurant",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,4.00,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/melamine-chopsticks-jia-feng-5-pairs-3760590.png?v=1752369470,1,Melamine Chopsticks – Jia Feng (5 Pairs) - ECO Box,false,,,3699,,,,,,,,,,,,,,,,,,black; white,,,,,,,,new-alloy,,,,,,,,,,,,,,,,,,,,kg,,,active
alloy-chopstick-xiang-lian-10-pairs-copy,Stainless Steel Chopsticks – Lian Hong (5 Pairs),"<p data-start=""124"" data-end=""362"">Crafted for durability and elegance, these <strong data-start=""167"" data-end=""207"">Lian Hong Stainless Steel Chopsticks</strong> feature a polished finish and a spiral-textured grip for improved handling. The set includes <strong data-start=""301"" data-end=""312"">5 pairs</strong>, perfect for daily use at home or in restaurants.</p>
<p data-start=""364"" data-end=""377""><strong data-start=""364"" data-end=""377"">Features:</strong></p>
<ul data-start=""378"" data-end=""667"">
<li data-start=""378"" data-end=""400"">
<p data-start=""380"" data-end=""400"">Brand: <strong data-start=""387"" data-end=""400"">Lian Hong</strong></p>
</li>
<li data-start=""401"" data-end=""468"">
<p data-start=""403"" data-end=""468"">Material: <strong data-start=""413"" data-end=""432"">Stainless Steel</strong> – rust-resistant and long-lasting</p>
</li>
<li data-start=""469"" data-end=""516"">
<p data-start=""471"" data-end=""516"">Includes <strong data-start=""480"" data-end=""491"">5 pairs</strong> of reusable chopsticks</p>
</li>
<li data-start=""517"" data-end=""573"">
<p data-start=""519"" data-end=""573"">Spiral grip design for better control and aesthetics</p>
</li>
<li data-start=""574"" data-end=""611"">
<p data-start=""576"" data-end=""611"">Dishwasher safe and easy to clean</p>
</li>
<li data-start=""612"" data-end=""667"">
<p data-start=""614"" data-end=""667"">Ideal for home dining, restaurant service, or gifting</p>
</li>
</ul>
<p data-start=""669"" data-end=""754"">Upgrade your chopstick collection with a reliable and stylish stainless steel option.</p>",YourVendorName,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,Other,"chopstick, restaurant",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.75,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/stainless-steel-chopsticks-lian-hong-5-pairs-3521547.png?v=1755126446,1,Stainless Steel Chopsticks – Lian Hong (5 Pairs) - OMECA wholesale LTD.,false,,,3699,,,,,,,,,,,,,,,,,,black; white,,,,,,,,new-alloy,,,,,,,,,,,,,,,,,,,,kg,,,active
alloy-chopstick-xiang-lian-10-pairs,Alloy Chopsticks – Xiang Lian (10 Pairs),"<p data-start=""67"" data-end=""111""><strong data-start=""67"" data-end=""111"">Alloy Chopsticks – Xiang Lian (10 Pairs)</strong></p>
<p data-start=""113"" data-end=""383"">Upgrade your dining experience with <strong data-start=""149"" data-end=""180"">Xiang Lian Alloy Chopsticks</strong>, a premium set of <strong data-start=""199"" data-end=""211"">10 pairs</strong> designed for elegance, hygiene, and durability. Perfect for both daily meals and formal occasions, these chopsticks offer a smooth, non-slip finish and a modern aesthetic.</p>
<p data-start=""385"" data-end=""398""><strong data-start=""385"" data-end=""398"">Features:</strong></p>
<ul data-start=""399"" data-end=""703"">
<li data-start=""399"" data-end=""422"">
<p data-start=""401"" data-end=""422"">Brand: <strong data-start=""408"" data-end=""422"">Xiang Lian</strong></p>
</li>
<li data-start=""423"" data-end=""490"">
<p data-start=""425"" data-end=""490"">Material: <strong data-start=""435"" data-end=""444"">Alloy</strong> – sturdy, reusable, and corrosion-resistant</p>
</li>
<li data-start=""491"" data-end=""530"">
<p data-start=""493"" data-end=""530"">Includes <strong data-start=""502"" data-end=""514"">10 pairs</strong> of chopsticks</p>
</li>
<li data-start=""531"" data-end=""599"">
<p data-start=""533"" data-end=""599"">Sleek black finish with silver-engraved tops for a refined touch</p>
</li>
<li data-start=""600"" data-end=""654"">
<p data-start=""602"" data-end=""654"">Heat-resistant, dishwasher safe, and easy to clean</p>
</li>
<li data-start=""655"" data-end=""703"">
<p data-start=""657"" data-end=""703"">Ideal for home use, restaurants, and gift sets</p>
</li>
</ul>
<p data-start=""705"" data-end=""802"" data-is-last-node="""" data-is-only-node="""">An ideal choice for those who appreciate quality and long-lasting performance in their tableware.</p>",YourVendorName,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,Other,"chopstick, restaurant",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,5.75,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/alloy-chopsticks-xiang-lian-10-pairs-8499686.png?v=1752369473,1,Alloy Chopsticks – Xiang Lian (10 Pairs) - ECO Box,false,,,3699,,,,,,,,,,,,,,,,,,black; white,,,,,,,,new-alloy,,,,,,,,,,,,,,,,,,,,kg,,,active
new-alloy-chopstick-icmd-10-pairs-copy,Chinese Chopsticks – Six Fortune (5 Pairs),"<p> </p>
<p data-start=""112"" data-end=""337"">Bring tradition to your table with <strong data-start=""147"" data-end=""181"">Six Fortune Chinese Chopsticks</strong>, featuring a timeless bamboo design and auspicious Chinese character patterns. This pack includes <strong data-start=""280"" data-end=""291"">5 pairs</strong>, perfect for family use or casual gatherings.</p>
<p data-start=""339"" data-end=""352""><strong data-start=""339"" data-end=""352"">Features:</strong></p>
<ul data-start=""353"" data-end=""641"">
<li data-start=""353"" data-end=""377"">
<p data-start=""355"" data-end=""377"">Brand: <strong data-start=""362"" data-end=""377"">Six Fortune</strong></p>
</li>
<li data-start=""378"" data-end=""408"">
<p data-start=""380"" data-end=""408"">Material: <strong data-start=""390"" data-end=""408"">Natural bamboo</strong></p>
</li>
<li data-start=""409"" data-end=""456"">
<p data-start=""411"" data-end=""456"">Includes <strong data-start=""420"" data-end=""431"">5 pairs</strong> of reusable chopsticks</p>
</li>
<li data-start=""457"" data-end=""527"">
<p data-start=""459"" data-end=""527"">Decorative red and green packaging with traditional Chinese motifs</p>
</li>
<li data-start=""528"" data-end=""588"">
<p data-start=""530"" data-end=""588"">Lightweight, comfortable grip, and smooth surface finish</p>
</li>
<li data-start=""589"" data-end=""641"">
<p data-start=""591"" data-end=""641"">Ideal for home dining, takeout meals, or gift sets</p>
</li>
</ul>
<p data-start=""643"" data-end=""728"" data-is-last-node="""" data-is-only-node="""">A staple for every household that values cultural elegance and everyday practicality.</p>",YourVendorName,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,Other,"chopstick, restaurant",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,1.50,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/chinese-chopsticks-six-fortune-5-pairs-8096842.png?v=1755126396,1,Chinese Chopsticks – Six Fortune (5 Pairs) - OMECA wholesale LTD.,false,,,3699,,,,,,,,,,,,,,,,,,black; white; beige,,,,,,,,new-alloy; bamboo,,,,,,,,,,,,,,,,,,,,kg,,,active
wooden-artistic-chopstick-muku-10-pairs-copy,New Alloy Chopsticks (ICMD) – 10 Pairs,"<p data-start=""74"" data-end=""116""><strong data-start=""74"" data-end=""116"">New Alloy Chopsticks (ICMD) – 10 Pairs</strong></p>
<p data-start=""118"" data-end=""581"">Enjoy modern durability and sleek design with the ICMD New Alloy Chopsticks. Made with high-quality alloy materials, these chopsticks are engineered for long-term use, resisting warping, mold, and high temperatures. Their elegant finish and non-slip texture provide excellent grip for everyday dining. Each set includes 10 pairs of reusable chopsticks, available in classic dark or light tones to suit any table setting. Perfect for home, restaurants, or gifting.</p>
<ul data-start=""583"" data-end=""786"">
<li data-start=""583"" data-end=""598"">
<p data-start=""585"" data-end=""598"">Brand: ICMD</p>
</li>
<li data-start=""599"" data-end=""618"">
<p data-start=""601"" data-end=""618"">Material: Alloy</p>
</li>
<li data-start=""619"" data-end=""641"">
<p data-start=""621"" data-end=""641"">Quantity: 10 pairs</p>
</li>
<li data-start=""642"" data-end=""671"">
<p data-start=""644"" data-end=""671"">Reusable, dishwasher safe</p>
</li>
<li data-start=""672"" data-end=""699"">
<p data-start=""674"" data-end=""699"">Heat and mold resistant</p>
</li>
<li data-start=""700"" data-end=""734"">
<p data-start=""702"" data-end=""734"">Color: Dark Gray / Light Beige</p>
</li>
<li data-start=""735"" data-end=""786"">
<p data-start=""737"" data-end=""786"">Ideal for everyday meals, restaurants, or gifts</p>
</li>
</ul>",YourVendorName,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,Other,"chopstick, restaurant",true,Color,black,product.metafields.shopify.color-pattern,,,,,,,"",0.0,shopify,10,deny,manual,5.00,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/new-alloy-chopsticks-icmd-10-pairs-5451439.png?v=1755126396,1,New Alloy Chopsticks (ICMD) – 10 Pairs - OMECA wholesale LTD.,false,,,3699,,,,,,,,,,,,,,,,,,black; white,,,,,,,,new-alloy,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/new-alloy-chopsticks-icmd-10-pairs-5403100.png?v=1755126397,kg,,,active
wooden-artistic-chopstick-muku-10-pairs-copy,,,,,,,,,white,,,,,,,,"",0.0,shopify,10,deny,manual,5.00,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/new-alloy-chopsticks-icmd-10-pairs-5403100.png?v=1755126397,2,New Alloy Chopsticks (ICMD) – 10 Pairs - OMECA wholesale LTD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/new-alloy-chopsticks-icmd-10-pairs-5451439.png?v=1755126396,kg,,,
hot-pot-chinese-plastic-chopstick-jian-cheng-copy,Wooden Artistic Chopsticks (MUKU) – 10 Pairs,"<p data-start=""120"" data-end=""492"">Crafted from natural wood, the MUKU Wooden Chopsticks bring traditional charm and sustainability to your dining experience. Designed with simplicity and durability in mind, these chopsticks offer a smooth, lightweight grip ideal for everyday meals or special occasions. The clean finish showcases the natural grain, combining function and artistry in one reusable utensil.</p>
<ul data-start=""494"" data-end=""685"">
<li data-start=""494"" data-end=""509"">
<p data-start=""496"" data-end=""509"">Brand: MUKU</p>
</li>
<li data-start=""510"" data-end=""536"">
<p data-start=""512"" data-end=""536"">Material: Natural Wood</p>
</li>
<li data-start=""537"" data-end=""559"">
<p data-start=""539"" data-end=""559"">Quantity: 10 pairs</p>
</li>
<li data-start=""560"" data-end=""587"">
<p data-start=""562"" data-end=""587"">Lightweight and durable</p>
</li>
<li data-start=""588"" data-end=""617"">
<p data-start=""590"" data-end=""617"">Eco-friendly and reusable</p>
</li>
<li data-start=""618"" data-end=""645"">
<p data-start=""620"" data-end=""645"">Smooth polished surface</p>
</li>
<li data-start=""646"" data-end=""685"">
<p data-start=""648"" data-end=""685"">Suitable for home or restaurant use</p>
</li>
</ul>",YourVendorName,Home & Garden > Kitchen & Dining > Tableware > Flatware > Chopsticks,Other,"chopstick, restaurant",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,3.75,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/wooden-artistic-chopsticks-muku-10-pairs-9824624.png?v=1752369474,1,Wooden Artistic Chopsticks (MUKU) – 10 Pairs - ECO Box,false,,,3699,,,,,,,,,,,,,,,,,,brown,,,,,,,,plastic,,,,,,,,,,,,,,,,,,,,kg,,,active
chinese-cleaver-pao-ding-shi-ba-zi-copy,Chinese Cleaver (Fei Hong - Guan Feng),"<p data-start=""117"" data-end=""460"">Experience precision and power with the <strong data-start=""157"" data-end=""198"">Fei Hong Chinese Cleaver by Guan Feng</strong>, designed for professional kitchens and home chefs alike. This classic cleaver features a broad, sharp blade perfect for chopping meats, slicing vegetables, and crushing aromatics. The wooden handle ensures a firm grip while maintaining a traditional aesthetic.</p>
<ul data-start=""462"" data-end=""736"">
<li data-start=""462"" data-end=""500"">
<p data-start=""464"" data-end=""500"">Brand: Guan Feng (Fei Hong Series)</p>
</li>
<li data-start=""501"" data-end=""556"">
<p data-start=""503"" data-end=""556"">Usage: Kitchen cleaver for general-purpose chopping</p>
</li>
<li data-start=""557"" data-end=""616"">
<p data-start=""559"" data-end=""616"">Handle: Ergonomic wooden grip with riveted construction</p>
</li>
<li data-start=""617"" data-end=""656"">
<p data-start=""619"" data-end=""656"">Blade: High-quality stainless steel</p>
</li>
<li data-start=""657"" data-end=""707"">
<p data-start=""659"" data-end=""707"">Designed for professional and home kitchen use</p>
</li>
<li data-start=""708"" data-end=""736"">
<p data-start=""710"" data-end=""736"">Made in Guangdong, China</p>
</li>
</ul>
<p data-start=""738"" data-end=""823"">Durable and dependable, this cleaver is a staple tool for any Chinese culinary setup.</p>",My Store,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Kitchen Knives > Chef's Knives,Other,"kitchen, knife, restaurant, 厨房用品",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,19.99,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/chinese-cleaver-fei-hong-guan-feng-3942207.png?v=1752369474,1,Chinese Cleaver (Fei Hong - Guan Feng) - ECO Box,false,,,,,,,,,,,,,,,,steel,,,,,,,,,,,,,,,metal; wood; plastic,,,,,,,,,,,,,,,,,,kg,,,active
